Price,dia,tempMedia,tempMax,tempMin,humedadMedia,humedadMax,humedadMin,velViento,dirViento,velVientoMax,dirVientoVelMax,radiacion,precipitacion,Dia,Mes,Año
109,301.0,16.62,20.65,12.07,65.06,86.4,51.51,1.614,305.1,5.253,244.4,15.11,0.0,28,10,2023
123,303.0,17.99,20.33,13.93,68.26,81.8,44.72,2.121,266.9,7.43,226.7,11.81,0.0,30,10,2023
118,304.0,17.37,21.19,14.93,62.73,86.3,46.05,0.958,40.69,4.136,348.7,6.115,0.2,31,10,2023
117,306.0,18.75,23.79,14.87,69.25,86.8,21.15,5.209,262.5,11.88,263.7,12.57,0.0,2,11,2023
130,307.0,17.46,22.45,13.0,49.7,68.89,23.89,2.18,298.2,9.57,267.0,12.78,0.0,3,11,2023
167,308.0,16.7,20.12,13.0,68.96,86.0,49.87,3.645,281.6,9.64,277.1,13.99,0.0,4,11,2023
172,310.0,15.37,20.33,11.07,58.07,88.2,41.05,1.22,349.3,4.047,346.5,11.97,0.0,6,11,2023
156,311.0,14.95,20.51,11.68,51.6,72.6,37.29,1.462,328.3,5.057,330.8,13.79,0.0,7,11,2023
152,312.0,14.0,18.94,10.94,60.8,82.7,39.12,1.314,357.0,4.704,349.0,11.68,0.0,8,11,2023
144,313.0,15.73,20.18,11.74,67.16,86.3,46.31,1.144,309.6,5.439,281.3,11.74,0.0,9,11,2023
135,314.0,15.32,21.44,11.34,76.3,93.6,49.5,0.544,56.36,3.116,248.9,13.13,0.0,10,11,2023
138,315.0,15.42,22.39,11.34,75.2,92.1,45.64,0.717,350.9,5.361,239.0,13.24,0.0,11,11,2023
136,317.0,16.73,23.92,11.34,73.4,95.6,40.98,0.764,8.68,3.802,350.8,12.68,0.0,13,11,2023
132,318.0,14.87,19.67,10.21,86.5,100.0,53.4,0.62,255.0,2.734,272.2,13.01,0.2,14,11,2023
128,319.0,15.1,23.31,8.81,80.4,100.0,45.36,0.485,43.29,2.822,344.4,12.65,0.2,15,11,2023
124,320.0,16.38,22.01,11.08,65.35,94.3,41.52,0.8300000000000001,312.8,2.96,322.8,11.17,0.0,16,11,2023
135,321.0,13.09,16.92,10.08,94.4,100.0,76.0,0.427,305.4,1.715,260.0,10.2,0.4,17,11,2023
144,322.0,15.31,20.79,9.87,85.3,100.0,54.07,0.666,58.96,3.175,347.4,11.97,0.0,18,11,2023
145,324.0,14.37,17.72,11.54,86.7,97.9,76.9,0.907,317.9,4.087,252.8,8.59,0.0,20,11,2023
134,325.0,14.79,19.92,10.08,80.9,100.0,30.5,0.899,4.547,4.645,354.3,10.8,0.0,21,11,2023
133,326.0,15.0,20.06,11.27,51.32,80.5,32.91,1.671,351.8,5.468,352.6,12.3,0.0,22,11,2023
122,327.0,13.77,19.58,10.54,56.79,80.2,36.91,1.829,347.1,4.439,0.474,12.09,0.0,23,11,2023
128,328.0,13.36,17.87,10.01,63.11,85.6,38.18,2.094,318.8,5.753,241.5,12.27,0.0,24,11,2023
126,329.0,14.08,19.18,10.01,56.74,89.0,30.58,1.139,328.0,4.949,236.5,12.29,0.0,25,11,2023
113,331.0,13.99,18.52,10.41,68.04,90.7,46.66,1.596,318.1,6.223,260.3,11.59,0.0,27,11,2023
98,332.0,15.02,20.05,9.61,73.0,92.5,39.92,0.788,302.2,4.067,344.8,9.09,0.0,28,11,2023
99,333.0,15.64,19.52,10.28,73.8,91.3,48.39,1.382,299.1,6.439,274.8,11.0,0.0,29,11,2023
95,334.0,17.47,21.8,13.54,73.7,88.5,34.17,2.386,273.0,6.595,244.8,8.68,0.0,30,11,2023
100,335.0,15.79,19.94,11.01,68.52,91.8,47.39,2.043,278.6,6.282,254.8,3.584,0.6000000000000001,1,12,2023
120,336.0,12.88,18.2,9.61,55.0,82.0,38.51,2.02,339.3,5.027,318.5,11.38,0.0,2,12,2023
135,338.0,12.62,17.47,9.48,65.61,85.3,43.52,1.356,330.4,4.057,260.2,5.331,0.0,4,12,2023
134,339.0,13.81,19.6,10.35,62.97,79.7,42.91,1.032,42.41,4.577,348.2,4.315,0.6000000000000001,5,12,2023
132,341.0,14.88,17.19,13.67,88.6,96.5,72.9,1.148,304.0,4.508,265.4,6.558,0.0,7,12,2023
111,343.0,14.76,21.46,10.81,61.81,89.3,36.64,1.691,345.3,5.566,0.474,10.43,0.0,9,12,2023
103,345.0,12.94,17.06,9.08,85.8,100.0,65.31,0.656,311.2,1.999,240.9,7.85,0.0,11,12,2023
102,346.0,14.47,20.39,10.48,85.8,100.0,54.4,1.332,276.9,5.929,266.5,7.6,0.4,12,12,2023
108,347.0,16.48,18.99,11.53,57.15,75.7,18.83,2.6950000000000003,288.0,8.22,239.5,5.406,0.0,13,12,2023
108,348.0,13.58,19.66,10.41,54.29,79.8,35.11,1.981,338.9,5.566,0.0,11.14,0.0,14,12,2023
109,350.0,12.17,18.2,8.81,55.87,89.1,27.9,2.048,358.9,4.851,0.759,11.29,0.0,16,12,2023
109,352.0,11.91,17.39,8.55,60.93,81.6,30.37,1.741,338.1,4.89,9.1,10.32,0.0,18,12,2023
98,353.0,11.96,17.19,8.28,61.16,73.0,42.52,2.283,321.8,5.478,255.5,11.12,0.0,19,12,2023
93,354.0,12.75,17.66,8.61,48.51,77.5,24.3,1.432,358.3,4.969,10.81,10.61,0.0,20,12,2023
98,355.0,13.5,18.32,10.54,53.33,70.8,34.64,2.124,325.3,5.4879999999999995,347.0,10.87,0.0,21,12,2023
108,356.0,12.7,17.66,9.42,60.36,78.7,41.26,1.867,319.8,4.4879999999999995,236.2,11.07,0.0,22,12,2023
114,357.0,13.13,18.93,9.95,63.03,95.1,33.64,1.394,343.5,3.871,8.15,10.98,0.0,23,12,2023
118,360.0,11.85,17.32,8.35,65.04,90.1,38.25,1.963,341.9,4.831,0.759,10.81,0.0,26,12,2023
118,360.0,11.85,17.32,8.35,65.04,90.1,38.25,1.963,341.9,4.831,0.759,10.81,0.0,26,12,2023
118,361.0,11.83,17.32,8.28,67.35,86.7,49.0,1.986,346.8,4.861,333.6,10.81,0.0,27,12,2023
114,362.0,12.05,17.53,8.95,68.05,92.4,43.66,1.446,346.7,4.41,354.1,8.0,0.0,28,12,2023
109,363.0,13.41,16.81,10.08,69.63,91.3,48.6,1.167,314.7,3.508,1.991,4.874,0.0,29,12,2023
112,364.0,13.93,18.59,10.67,67.0,90.2,38.79,1.154,348.1,4.087,17.54,10.71,0.0,30,12,2023
121,2.0,13.37,17.99,10.21,67.69,95.4,39.92,1.892,322.8,5.067,67.88,11.31,0.0,2,1,2024
125,3.0,14.34,19.05,8.41,71.4,89.9,41.93,0.771,22.65,4.773,7.11,11.3,0.0,3,1,2024
134,4.0,15.23,19.14,12.94,72.8,96.9,47.33,1.161,306.6,7.66,276.4,4.644,9.2,4,1,2024
152,5.0,13.73,16.8,8.21,63.52,97.2,33.64,2.68,285.5,10.48,258.3,10.98,0.0,5,1,2024
142,8.0,11.29,16.8,7.41,63.48,88.0,40.12,1.927,358.4,5.341,7.78,11.41,0.0,8,1,2024
136,9.0,12.45,15.27,10.68,79.8,98.3,59.35,0.902,357.3,3.655,351.4,3.536,3.0,9,1,2024
145,10.0,12.59,17.27,9.81,84.2,97.2,66.54,1.176,355.5,4.106,333.7,10.32,0.0,10,1,2024
142,11.0,12.57,18.74,9.61,69.77,89.7,45.18,1.649,13.06,4.733,2.655,11.12,0.0,11,1,2024
135,12.0,13.1,17.52,10.08,69.11,84.9,50.38,1.517,54.82,5.086,102.7,11.11,0.0,12,1,2024
131,13.0,11.71,16.28,8.68,70.9,84.6,49.0,1.453,327.6,4.028,16.69,10.16,0.0,13,1,2024
128,15.0,15.82,19.86,10.08,64.02,89.3,41.44,2.207,268.1,9.16,251.5,9.04,0.0,15,1,2024
132,16.0,16.86,20.13,13.6,58.97,82.1,33.97,2.265,293.2,8.04,228.1,7.88,0.0,16,1,2024
142,17.0,16.26,19.39,11.07,75.8,94.0,56.21,3.013,278.5,9.19,251.7,9.98,4.6,17,1,2024
148,18.0,16.57,19.25,12.6,69.87,87.0,54.93,2.19,279.5,6.889,301.2,11.99,0.0,18,1,2024
151,19.0,15.54,18.2,13.4,79.0,92.3,53.6,2.104,257.5,7.54,273.1,2.585,1.8,19,1,2024
165,20.0,13.65,17.33,11.01,69.81,82.5,61.13,2.467,58.66,6.978,246.8,9.84,0.0,20,1,2024
160,22.0,12.21,16.86,8.95,73.2,84.9,52.33,1.822,323.6,4.4879999999999995,342.8,12.92,0.0,22,1,2024
145,23.0,12.6,16.98,7.68,72.1,95.0,42.67,0.8270000000000001,350.4,3.773,354.2,12.7,0.0,23,1,2024
133,24.0,14.71,20.78,9.34,63.7,84.8,45.05,0.892,19.7,4.028,354.2,13.11,0.0,24,1,2024
132,25.0,15.9,21.25,9.61,58.65,94.7,30.77,1.382,17.92,5.792,348.5,12.98,0.0,25,1,2024
125,26.0,15.92,22.66,10.48,60.91,89.0,30.83,1.17,351.0,4.92,344.5,13.42,0.0,26,1,2024
119,27.0,15.67,20.85,10.22,66.58,100.0,38.72,1.302,296.1,6.105,327.9,13.35,0.0,27,1,2024
125,29.0,15.08,18.98,11.8,74.0,82.8,55.91,1.293,55.58,4.018,98.7,7.21,0.0,29,1,2024
146,30.0,15.75,19.78,11.6,66.99,83.0,44.77,0.988,96.1,3.5380000000000003,118.6,11.86,0.0,30,1,2024
156,31.0,14.56,19.52,10.87,64.75,85.1,45.71,1.375,42.36,4.439,128.9,12.85,0.0,31,1,2024
161,32.0,13.87,17.66,9.95,63.14,86.5,49.78,1.402,8.18,3.812,0.0,8.44,0.0,1,2,2024
139,33.0,12.48,17.58,8.68,71.9,90.5,46.27,1.651,16.58,4.459,0.0,13.82,0.0,2,2,2024
141,34.0,12.85,19.25,8.41,69.83,86.6,46.85,1.778,19.84,5.223,112.5,13.89,0.0,3,2,2024
142,36.0,13.02,17.72,8.95,68.47,92.3,43.21,1.482,313.3,4.018,344.9,12.8,0.0,5,2,2024
141,37.0,14.37,21.05,10.14,70.3,87.5,37.12,0.859,16.25,3.675,11.66,13.64,0.0,6,2,2024
144,38.0,15.59,20.25,10.55,55.69,91.2,26.3,1.668,323.4,5.87,225.1,13.27,0.0,7,2,2024
141,39.0,16.29,21.2,12.01,52.36,79.9,22.22,1.993,289.2,11.98,279.7,9.85,0.0,8,2,2024
146,40.0,15.118,18.0,10.445,74.129,100.0,46.18,2.539,274.751,4.744,250.9,2.42,11.308,9,2,2024
139,41.0,16.63,19.72,13.13,50.4,84.7,32.08,5.114,265.3,11.34,268.5,15.11,0.0,10,2,2024
137,43.0,16.79,21.12,11.94,82.1,97.1,53.51,4.352,268.4,11.89,253.1,14.14,0.0,12,2,2024
130,44.0,17.17,22.72,12.6,65.28,93.3,43.11,1.376,29.17,5.263,7.77,15.23,0.0,13,2,2024
125,4.0,14.63,17.78,9.87,71.7,100.0,39.31,1.019,276.9,4.439,0.095,12.05,0.0,14,2,2024
125,4.0,14.63,17.78,9.87,71.7,100.0,39.31,1.019,276.9,4.439,0.095,12.05,0.0,14,2,2024
124,4.0,14.63,17.78,9.87,71.7,100.0,39.31,1.019,276.9,4.439,0.095,12.05,0.0,15,2,2024
122,4.0,14.63,17.78,9.87,71.7,100.0,39.31,1.019,276.9,4.439,0.095,12.05,0.0,16,2,2024
115,4.0,14.63,17.78,9.87,71.7,100.0,39.31,1.019,276.9,4.439,0.095,12.05,0.0,17,2,2024
